run_date,fund_symbol,fund_name,holding_symbol,holding_name,weight_pct
2026-08-23,0P0001ECG9.BO,Tata Flexi Cap Fund,,,0
2026-08-23,0P0001ECG8.BO,Tata Flexi Cap Fund,,,0
2026-08-23,0P0000XVQ8.BO,Taurus Flexi Cap Fund,,,0
2026-08-23,0P0000XVQB.BO,Taurus Flexi Cap Fund,,,0
2026-08-23,0P00005WIE.BO,Taurus Flexi Cap Fund,,,0
2026-08-23,0P0000JWUV.BO,Taurus Flexi Cap Fund,,,0
2026-08-23,0P0001XLGB.BO,The Wealth Company Flexi Cap Fund,,,0
2026-08-23,0P0001XLGC.BO,The Wealth Company Flexi Cap Fund,,,0
2026-08-23,0P0001XLGE.BO,The Wealth Company Flexi Cap Fund,,,0
2026-08-23,0P0001XLGF.BO,The Wealth Company Flexi Cap Fund,,,0
2026-08-23,0P0001SMZV.BO,TRUSTMF Flexi Cap Fund,,,0
2026-08-23,0P0001SMZW.BO,TRUSTMF Flexi Cap Fund,,,0
2026-08-23,0P0001SMZY.BO,TRUSTMF Flexi Cap Fund,,,0
2026-08-23,0P0001SMZZ.BO,TRUSTMF Flexi Cap Fund,,,0
2026-08-23,0P0001VBUE.BO,UNIFI FLEXI CAP FUND,,,0
2026-08-23,0P0001VBUF.BO,UNIFI FLEXI CAP FUND,,,0
2026-08-23,0P0000XVRX.BO,Union Flexi Cap Fund,,,0
2026-08-23,0P0000XVRW.BO,Union Flexi Cap Fund,,,0
2026-08-23,0P0000TJHA.BO,Union Flexi Cap Fund,,,0
2026-08-23,0P0000TJHB.BO,Union Flexi Cap Fund,,,0
2026-08-23,0P00005UYJ.BO,UTI - Flexi Cap Fund.,,,0
2026-08-23,0P0000XVSO.BO,UTI - Flexi Cap Fund.,,,0
2026-08-23,0P00005UYI.BO,UTI - Flexi Cap Fund.,,,0
2026-08-23,0P0001OSOX.BO,WhiteOak Capital Flexi Cap Fund,,,0
2026-08-23,0P0001OSOW.BO,WhiteOak Capital Flexi Cap Fund,,,0
2026-08-23,0P0001OSP0.BO,WhiteOak Capital Flexi Cap Fund,,,0
2026-08-23,0P0001OSOZ.BO,WhiteOak Capital Flexi Cap Fund,,,0
2026-08-23,0P00014KAV.BO,360 ONE Focused Fund,,,0
2026-08-23,0P00014KAT.BO,360 ONE Focused Fund,,,0
2026-08-23,0P00014KAS.BO,360 ONE Focused Fund,,,0
2026-08-23,0P00014KAU.BO,360 ONE Focused Fund,,,0
2026-08-23,0P0000XVYE.BO,Aditya Birla Sun Life Focused Fund,,,0
2026-08-23,0P0000XVYD.BO,Aditya Birla Sun Life Focused Fund,,,0
2026-08-23,0P00005V6K.BO,Aditya Birla Sun Life Focused Fund,,,0
2026-08-23,0P00005V6J.BO,Aditya Birla Sun Life Focused Fund,,,0
2026-08-23,0P0000XVTR.BO,Axis Focused Fund,,,0
2026-08-23,0P0000XVTO.BO,Axis Focused Fund,,,0
2026-08-23,0P0000WCFZ.BO,Axis Focused Fund,,,0
2026-08-23,0P0000WCG0.BO,Axis Focused Fund,,,0
2026-08-23,0P0000XV0P.BO,Bandhan Focused Fund,,,0
2026-08-23,0P0000XV0O.BO,Bandhan Focused Fund,,,0
2026-08-23,0P00005WFI.BO,Bandhan Focused Fund,,,0
2026-08-23,0P00005WFJ.BO,Bandhan Focused Fund,,,0
2026-08-23,0P0001BL90.BO,Baroda BNP Paribas Focused Fund,,,0
2026-08-23,0P0001BL91.BO,Baroda BNP Paribas Focused Fund,,,0
2026-08-23,0P0001BL8Z.BO,Baroda BNP Paribas Focused Fund,,,0
2026-08-23,0P0001BL8Y.BO,Baroda BNP Paribas Focused Fund,,,0
2026-08-23,0P0001M2IW.BO,Canara Robeco Focused Fund,,,0
2026-08-23,0P0001M2IX.BO,Canara Robeco Focused Fund,,,0
2026-08-23,0P0001M2IZ.BO,Canara Robeco Focused Fund,,,0
2026-08-23,0P0001M2J0.BO,Canara Robeco Focused Fund,,,0
2026-08-23,0P0000XW1O.BO,DSP Focused Fund,,,0
2026-08-23,0P0000XW1N.BO,DSP Focused Fund,,,0
2026-08-23,0P0000NR4T.BO,DSP Focused Fund,,,0
2026-08-23,0P0000NR4U.BO,DSP Focused Fund,,,0
2026-08-23,0P0001PDOI.BO,Edelweiss Focused Fund,,,0
2026-08-23,0P0001PDOJ.BO,Edelweiss Focused Fund,,,0
2026-08-23,0P0001PDOM.BO,Edelweiss Focused Fund,,,0
2026-08-23,0P0001PDON.BO,Edelweiss Focused Fund,,,0
2026-08-23,0P0000XW5B.BO,Franklin India Focused Equity Fund,,,0
2026-08-23,0P0000XW5A.BO,Franklin India Focused Equity Fund,,,0
2026-08-23,0P00009JCI.BO,Franklin India Focused Equity Fund,,,0
2026-08-23,0P00009JAS.BO,Franklin India Focused Equity Fund,,,0
2026-08-23,0P0000XW75.BO,HDFC Focused Fund,,,0
2026-08-23,0P00005WLX.BO,HDFC Focused Fund,,,0
2026-08-23,0P0000XW74.BO,HDFC Focused Fund,,,0
2026-08-23,0P00005WLW.BO,HDFC Focused Fund,,,0
2026-08-23,0P0001K5KE.BO,HSBC Focused Fund,,,0
2026-08-23,0P0001K5KN.BO,HSBC Focused Fund,,,0
2026-08-23,0P0001K5KF.BO,HSBC Focused Fund,,,0
2026-08-23,0P0001K5KP.BO,HSBC Focused Fund,,,0
2026-08-23,0P0000XX0F.BO,ICICI Prudential Focused Equity Fund,,,0
2026-08-23,0P0000XUZ2.BO,ICICI Prudential Focused Equity Fund,,,0
2026-08-23,0P0000K9VO.BO,ICICI Prudential Focused Equity Fund,,,0
2026-08-23,0P0000K9VN.BO,ICICI Prudential Focused Equity Fund,,,0
2026-08-23,0P0001KMZ7.BO,Invesco India Focused Fund,,,0
2026-08-23,0P0001KMZ8.BO,Invesco India Focused Fund,,,0
2026-08-23,0P0001KMZA.BO,Invesco India Focused Fund,,,0
2026-08-23,0P0001KMZB.BO,Invesco India Focused Fund,,,0
2026-08-23,0P0001R1ZC.BO,ITI Focused Fund,,,0
2026-08-23,0P0001R1ZD.BO,ITI Focused Fund,,,0
2026-08-23,0P0001R1ZF.BO,ITI Focused Fund,,,0
2026-08-23,0P0001R1ZG.BO,ITI Focused Fund,,,0
2026-08-23,0P0000XV3V.BO,JM Focused Fund,,,0
2026-08-23,0P0000XV3Y.BO,JM Focused Fund,,,0
2026-08-23,0P0000ADWQ.BO,JM Focused Fund,,,0
2026-08-23,0P0000ADK7.BO,JM Focused Fund,,,0
2026-08-23,0P0001HVXC.BO,Kotak Focused Fund,,,0
2026-08-23,0P0001HVXF.BO,Kotak Focused Fund,,,0
2026-08-23,0P0001HVXD.BO,Kotak Focused Fund,,,0
2026-08-23,0P0001HVXA.BO,Kotak Focused Fund,,,0
2026-08-23,0P0001BVDQ.BO,LIC MF Focused Fund,,,0
2026-08-23,0P0001BVDR.BO,LIC MF Focused Fund,,,0
2026-08-23,0P0001BVDN.BO,LIC MF Focused Fund,,,0
2026-08-23,0P0001BVDO.BO,LIC MF Focused Fund,,,0
2026-08-23,0P0001KZ3M.BO,Mahindra Manulife Focused Fund,,,0
2026-08-23,0P0001KZ3L.BO,Mahindra Manulife Focused Fund,,,0
2026-08-23,0P0001KZ3O.BO,Mahindra Manulife Focused Fund,,,0
2026-08-23,0P0001KZ3P.BO,Mahindra Manulife Focused Fund,,,0
2026-08-23,0P0001HBUU.BO,Mirae Asset Focused Fund,,,0
2026-08-23,0P0001HBUT.BO,Mirae Asset Focused Fund,,,0
2026-08-23,0P0001HBUX.BO,Mirae Asset Focused Fund,,,0
2026-08-23,0P0001HBUW.BO,Mirae Asset Focused Fund,,,0
2026-08-23,0P0000YU94.BO,Motilal Oswal Focused Fund,,,0
2026-08-23,0P0000YU92.BO,Motilal Oswal Focused Fund,,,0
2026-08-23,0P0000YU95.BO,Motilal Oswal Focused Fund,,,0
2026-08-23,0P0000YU93.BO,Motilal Oswal Focused Fund,,,0
2026-08-23,0P0000XVEI.BO,Nippon India Focused Fund,,,0
2026-08-23,0P00008TGU.BO,Nippon India Focused Fund,,,0
2026-08-23,0P0000XVEL.BO,Nippon India Focused Fund,,,0
2026-08-23,0P00008TO5.BO,Nippon India Focused Fund,,,0
2026-08-23,0P0001S9JG.BO,Old Bridge Focused Fund,,,0
2026-08-23,0P0001S9JH.BO,Old Bridge Focused Fund,,,0
2026-08-23,0P0001S9JJ.BO,Old Bridge Focused Fund,,,0
2026-08-23,0P0001S9JK.BO,Old Bridge Focused Fund,,,0
2026-08-23,0P0000GB5O.BO,Quant Focused Fund,,,0
2026-08-23,0P0000XWCV.BO,Quant Focused Fund,,,0
2026-08-23,0P0000XW4P.BO,Quant Focused Fund,,,0
2026-08-23,0P0000GB2A.BO,Quant Focused Fund,,,0
2026-08-23,0P0000XVJW.BO,SBI FOCUSED FUND,,,0
2026-08-23,0P0000XVJT.BO,SBI FOCUSED FUND,,,0
2026-08-23,0P00005USG.BO,SBI FOCUSED FUND,,,0
2026-08-23,0P00005USF.BO,SBI FOCUSED FUND,,,0
2026-08-23,0P0000XVCR.BO,Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund),,,0
2026-08-23,0P0000XVCW.BO,Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund),,,0
2026-08-23,0P00005WYK.BO,Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund),,,0
2026-08-23,0P00005WYJ.BO,Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund),,,0
2026-08-23,0P0001IQ8J.BO,Tata Focused Fund,,,0
2026-08-23,0P0001IQ8N.BO,Tata Focused Fund,,,0
2026-08-23,0P0001IQ8I.BO,Tata Focused Fund,,,0
2026-08-23,0P0001IQ8M.BO,Tata Focused Fund,,,0
2026-08-23,0P0001HYZ5.BO,Union Focused Fund,,,0
2026-08-23,0P0001HYZ6.BO,Union Focused Fund,,,0
2026-08-23,0P0001HYZ9.BO,Union Focused Fund,,,0
2026-08-23,0P0001HYZA.BO,Union Focused Fund,,,0
2026-08-23,0P0001MZZ5.BO,UTI Focused Fund,,,0
2026-08-23,0P0001MZZ6.BO,UTI Focused Fund,,,0
2026-08-23,0P0001MZZ9.BO,UTI Focused Fund,,,0
2026-08-23,0P0001MZZA.BO,UTI Focused Fund,,,0
2026-08-23,0P0000XVVL.BO,Aditya Birla Sun Life Large & Mid Cap Fund,,,0
2026-08-23,0P00005X1R.BO,Aditya Birla Sun Life Large & Mid Cap Fund,,,0
2026-08-23,0P0000XVVK.BO,Aditya Birla Sun Life Large & Mid Cap Fund,,,0
2026-08-23,0P00005V3V.BO,Aditya Birla Sun Life Large & Mid Cap Fund,,,0
2026-08-23,0P0001EP9T.BO,Axis Large & Mid Cap Fund,,,0
2026-08-23,0P0001EP9U.BO,Axis Large & Mid Cap Fund,,,0
2026-08-23,0P0001EP9Q.BO,Axis Large & Mid Cap Fund,,,0
2026-08-23,0P0001EP9R.BO,Axis Large & Mid Cap Fund,,,0
2026-08-23,0P0001SCPI.BO,Bajaj Finserv Large and Mid Cap Fund,,,0
2026-08-23,0P0001SCPJ.BO,Bajaj Finserv Large and Mid Cap Fund,,,0
2026-08-23,0P0001SCPM.BO,Bajaj Finserv Large and Mid Cap Fund,,,0
2026-08-23,0P0001SCPN.BO,Bajaj Finserv Large and Mid Cap Fund,,,0
2026-08-23,0P0000XV0E.BO,Bandhan Large & Mid Cap Fund,,,0
2026-08-23,0P0000XV0B.BO,Bandhan Large & Mid Cap Fund,,,0
2026-08-23,0P00005WFH.BO,Bandhan Large & Mid Cap Fund,,,0
2026-08-23,0P00005WFG.BO,Bandhan Large & Mid Cap Fund,,,0
2026-08-23,0P0000XVZL.BO,BANK OF INDIA LARGE & MID CAP FUND,,,0
2026-08-23,0P00011MS9.BO,BANK OF INDIA LARGE & MID CAP FUND,,,0
2026-08-23,0P0000XVZK.BO,BANK OF INDIA LARGE & MID CAP FUND,,,0
2026-08-23,0P0000XVZJ.BO,BANK OF INDIA LARGE & MID CAP FUND,,,0
2026-08-23,0P0000IU8S.BO,BANK OF INDIA LARGE & MID CAP FUND,,,0
2026-08-23,0P0000IU8P.BO,BANK OF INDIA LARGE & MID CAP FUND,,,0
2026-08-23,0P0000IU8V.BO,BANK OF INDIA LARGE & MID CAP FUND,,,0
2026-08-23,0P0000IU8R.BO,BANK OF INDIA LARGE & MID CAP FUND,,,0
2026-08-23,0P0000IU8Z.BO,BANK OF INDIA LARGE & MID CAP FUND,,,0
2026-08-23,0P0000IU90.BO,BANK OF INDIA LARGE & MID CAP FUND,,,0
2026-08-23,0P0000IU8Y.BO,BANK OF INDIA LARGE & MID CAP FUND,,,0
2026-08-23,0P0000IU8X.BO,BANK OF INDIA LARGE & MID CAP FUND,,,0
2026-08-23,0P0001KJNM.BO,Baroda BNP Paribas Large and Mid Cap fund,,,0
2026-08-23,0P0001KJNN.BO,Baroda BNP Paribas Large and Mid Cap fund,,,0
2026-08-23,0P0001KJNP.BO,Baroda BNP Paribas Large and Mid Cap fund,,,0
2026-08-23,0P0001KJNQ.BO,Baroda BNP Paribas Large and Mid Cap fund,,,0
2026-08-23,0P0000XW00.BO,Canara Robeco Large and Mid Cap Fund,,,0
2026-08-23,0P0000XVZZ.BO,Canara Robeco Large and Mid Cap Fund,,,0
2026-08-23,0P00005V77.BO,Canara Robeco Large and Mid Cap Fund,,,0
2026-08-23,0P00005X3H.BO,Canara Robeco Large and Mid Cap Fund,,,0
2026-08-23,0P0000XW2G.BO,DSP Large & Mid Cap Fund,,,0
2026-08-23,0P0000XW2F.BO,DSP Large & Mid Cap Fund,,,0
2026-08-23,0P00005V9W.BO,DSP Large & Mid Cap Fund,,,0
2026-08-23,0P00005V9X.BO,DSP Large & Mid Cap Fund,,,0
2026-08-23,0P0000XV57.BO,Edelweiss Large & Mid Cap Fund,,,0
2026-08-23,0P00009J3Z.BO,Edelweiss Large & Mid Cap Fund,,,0
2026-08-23,0P0000XV56.BO,Edelweiss Large & Mid Cap Fund,,,0
2026-08-23,0P00009J3U.BO,Edelweiss Large & Mid Cap Fund,,,0
2026-08-23,0P0000XW59.BO,Franklin India Large & Mid Cap Fund,,,0
2026-08-23,0P0000XW58.BO,Franklin India Large & Mid Cap Fund,,,0
2026-08-23,0P00005VD0.BO,Franklin India Large & Mid Cap Fund,,,0
2026-08-23,0P00005VD1.BO,Franklin India Large & Mid Cap Fund,,,0
2026-08-23,0P0000JCBY.BO,HDFC Large and Mid Cap Fund,,,0
2026-08-23,0P0000XVAE.BO,HDFC Large and Mid Cap Fund,,,0
2026-08-23,0P00005WW8.BO,HDFC Large and Mid Cap Fund,,,0
2026-08-23,0P0000XVAF.BO,HDFC Large and Mid Cap Fund,,,0
2026-08-23,0P0001TSW4.BO,Helios Large & Mid Cap Fund,,,0
2026-08-23,0P0001TSW5.BO,Helios Large & Mid Cap Fund,,,0
2026-08-23,0P0001TSW8.BO,Helios Large & Mid Cap Fund,,,0
2026-08-23,0P0001TSW9.BO,Helios Large & Mid Cap Fund,,,0
2026-08-23,0P0001H273.BO,HSBC Large & Mid Cap Fund,,,0
2026-08-23,0P0001H274.BO,HSBC Large & Mid Cap Fund,,,0
2026-08-23,0P0001H276.BO,HSBC Large & Mid Cap Fund,,,0
2026-08-23,0P0001H277.BO,HSBC Large & Mid Cap Fund,,,0
2026-08-23,0P0000XUZ8.BO,ICICI Prudential Large & Mid Cap Fund,,,0
2026-08-23,0P0000XUZ7.BO,ICICI Prudential Large & Mid Cap Fund,,,0
2026-08-23,0P00005UMR.BO,ICICI Prudential Large & Mid Cap Fund,,,0
2026-08-23,0P00005UMS.BO,ICICI Prudential Large & Mid Cap Fund,,,0
2026-08-23,0P0000XVGS.BO,Invesco India Large & Mid Cap Fund,,,0
2026-08-23,0P0000XVGX.BO,Invesco India Large & Mid Cap Fund,,,0
2026-08-23,0P00009J43.BO,Invesco India Large & Mid Cap Fund,,,0
2026-08-23,0P00009J3Y.BO,Invesco India Large & Mid Cap Fund,,,0
2026-08-23,0P0001TIEM.BO,ITI Large & Mid Cap Fund,,,0
2026-08-23,0P0001TIKG.BO,ITI Large & Mid Cap Fund,,,0
2026-08-23,0P0001TIKI.BO,ITI Large & Mid Cap Fund,,,0
2026-08-23,0P0001TIKJ.BO,ITI Large & Mid Cap Fund,,,0
2026-08-23,0P0001VOT5.BO,JM Large & Mid Cap Fund,,,0
2026-08-23,0P0001VOT6.BO,JM Large & Mid Cap Fund,,,0
2026-08-23,0P0001VOT8.BO,JM Large & Mid Cap Fund,,,0
2026-08-23,0P0001VOT9.BO,JM Large & Mid Cap Fund,,,0
2026-08-23,0P0000XV6P.BO,Kotak Large & Midcap Fund,,,0
2026-08-23,0P00005WUK.BO,Kotak Large & Midcap Fund,,,0
2026-08-23,0P0000XV6M.BO,Kotak Large & Midcap Fund,,,0
2026-08-23,0P00005WUJ.BO,Kotak Large & Midcap Fund,,,0
2026-08-23,0P00015FX4.BO,LIC MF Large & Mid Cap Fund,,,0
2026-08-23,0P00015FX5.BO,LIC MF Large & Mid Cap Fund,,,0
2026-08-23,0P00015FX2.BO,LIC MF Large & Mid Cap Fund,,,0
2026-08-23,0P00015FX3.BO,LIC MF Large & Mid Cap Fund,,,0
2026-08-23,0P0001IUCC.BO,Mahindra Manulife Large & Mid Cap Fund,,,0
2026-08-23,0P0001IUCB.BO,Mahindra Manulife Large & Mid Cap Fund,,,0
2026-08-23,0P0001IUCE.BO,Mahindra Manulife Large & Mid Cap Fund,,,0
2026-08-23,0P0001IUCF.BO,Mahindra Manulife Large & Mid Cap Fund,,,0
2026-08-23,0P0000XV9V.BO,Mirae Asset Large & Midcap Fund,,,0
2026-08-23,0P0000XVMT.BO,Mirae Asset Large & Midcap Fund,,,0
2026-08-23,0P0000ON3O.BO,Mirae Asset Large & Midcap Fund,,,0
2026-08-23,0P0000ON3P.BO,Mirae Asset Large & Midcap Fund,,,0
2026-08-23,0P0001II3X.BO,Motilal Oswal Large and Midcap Fund,,,0
2026-08-23,0P0001II40.BO,Motilal Oswal Large and Midcap Fund,,,0
2026-08-23,0P0001II3Y.BO,Motilal Oswal Large and Midcap Fund,,,0
2026-08-23,0P0001II41.BO,Motilal Oswal Large and Midcap Fund,,,0
2026-08-23,0P0001CZNT.BO,Navi Large & Midcap Fund,,,0
2026-08-23,0P0001D5AC.BO,Navi Large & Midcap Fund,,,0
2026-08-23,0P000174O3.BO,Navi Large & Midcap Fund,,,0
2026-08-23,0P0001D3MU.BO,Navi Large & Midcap Fund,,,0
2026-08-23,0P0001LLNV.BO,Navi Large & Midcap Fund,,,0
2026-08-23,0P000174O1.BO,Navi Large & Midcap Fund,,,0
2026-08-23,0P000174O2.BO,Navi Large & Midcap Fund,,,0
2026-08-23,0P000174O0.BO,Navi Large & Midcap Fund,,,0
2026-08-23,0P0000XVG7.BO,Nippon India Vision Large & Mid Cap Fund,,,0
2026-08-23,0P0000XVG4.BO,Nippon India Vision Large & Mid Cap Fund,,,0
2026-08-23,0P0000XVG5.BO,Nippon India Vision Large & Mid Cap Fund,,,0
2026-08-23,0P00005UQO.BO,Nippon India Vision Large & Mid Cap Fund,,,0
2026-08-23,0P00005UQN.BO,Nippon India Vision Large & Mid Cap Fund,,,0
2026-08-23,0P00005UQP.BO,Nippon India Vision Large & Mid Cap Fund,,,0
2026-08-23,0P0001SAFD.BO,PGIM India Large and Midcap Fund,,,0
2026-08-23,0P0001SAFE.BO,PGIM India Large and Midcap Fund,,,0
2026-08-23,0P0001SAFG.BO,PGIM India Large and Midcap Fund,,,0
2026-08-23,0P0001SAFH.BO,PGIM India Large and Midcap Fund,,,0
2026-08-23,0P000093B3.BO,Quant Large & Mid Cap Fund,,,0
2026-08-23,0P0000XW4H.BO,Quant Large & Mid Cap Fund,,,0
2026-08-23,0P0000XW4G.BO,Quant Large & Mid Cap Fund,,,0
2026-08-23,0P000093B2.BO,Quant Large & Mid Cap Fund,,,0
2026-08-23,0P0001V8BX.BO,Samco Large & Mid Cap Fund,,,0
2026-08-23,0P0001V8BY.BO,Samco Large & Mid Cap Fund,,,0
2026-08-23,0P0000XVL0.BO,SBI LARGE & MIDCAP FUND,,,0
2026-08-23,0P00005WFC.BO,SBI LARGE & MIDCAP FUND,,,0
2026-08-23,0P0000XVL5.BO,SBI LARGE & MIDCAP FUND,,,0
2026-08-23,0P00005WFD.BO,SBI LARGE & MIDCAP FUND,,,0
2026-08-23,0P0000XVM0.BO,Sundaram Large and Midcap Fund,,,0
2026-08-23,0P0000XVM6.BO,Sundaram Large and Midcap Fund,,,0
2026-08-23,0P00008TON.BO,Sundaram Large and Midcap Fund,,,0
2026-08-23,0P00008TGX.BO,Sundaram Large and Midcap Fund,,,0
2026-08-23,0P0000XVOJ.BO,Tata Large & Mid Cap Fund,,,0
2026-08-23,0P0000XVOO.BO,Tata Large & Mid Cap Fund,,,0
2026-08-23,0P00005WGX.BO,Tata Large & Mid Cap Fund,,,0
2026-08-23,0P00005WGY.BO,Tata Large & Mid Cap Fund,,,0
2026-08-23,0P0001IPOX.BO,Union Large & Midcap Fund,,,0
2026-08-23,0P0001IPOY.BO,Union Large & Midcap Fund,,,0
2026-08-23,0P0001IPP1.BO,Union Large & Midcap Fund,,,0
2026-08-23,0P0001IPP2.BO,Union Large & Midcap Fund,,,0
2026-08-23,0P0000XVUG.BO,UTI Large & Mid Cap Fund,,,0
2026-08-23,0P0000XVUI.BO,UTI Large & Mid Cap Fund,,,0
2026-08-23,0P00005WL4.BO,UTI Large & Mid Cap Fund,,,0
2026-08-23,0P00005WL3.BO,UTI Large & Mid Cap Fund,,,0
2026-08-23,0P0001RYGG.BO,WhiteOak Capital Large & Mid Cap Fund,,,0
2026-08-23,0P0001RYGH.BO,WhiteOak Capital Large & Mid Cap Fund,,,0
2026-08-23,0P0000XVWL.BO,Aditya Birla Sun Life Large Cap Fund,,,0
2026-08-23,0P0000XVWK.BO,Aditya Birla Sun Life Large Cap Fund,,,0
2026-08-23,0P00005V63.BO,Aditya Birla Sun Life Large Cap Fund,,,0
2026-08-23,0P00005X32.BO,Aditya Birla Sun Life Large Cap Fund,,,0
2026-08-23,0P0000XVTL.BO,Axis Large Cap Fund,,,0
2026-08-23,0P0000XVTK.BO,Axis Large Cap Fund,,,0
2026-08-23,0P0000MLHH.BO,Axis Large Cap Fund,,,0
2026-08-23,0P0000MLHP.BO,Axis Large Cap Fund,,,0
2026-08-23,0P0001TER9.BO,BAJAJ FINSERV LARGE CAP FUND,,,0
2026-08-23,0P0001TERA.BO,BAJAJ FINSERV LARGE CAP FUND,,,0
2026-08-23,0P0001TERD.BO,BAJAJ FINSERV LARGE CAP FUND,,,0
2026-08-23,0P0001TERE.BO,BAJAJ FINSERV LARGE CAP FUND,,,0
2026-08-23,0P00008TT2.BO,BANDHAN LARGE CAP FUND,,,0
2026-08-23,0P00008THT.BO,BANDHAN LARGE CAP FUND,,,0
2026-08-23,0P0000XV0H.BO,BANDHAN LARGE CAP FUND,,,0
2026-08-23,0P0000XWC9.BO,BANDHAN LARGE CAP FUND,,,0
2026-08-23,0P0001MM8U.BO,BANK OF INDIA LARGE CAP FUND,,,0
2026-08-23,0P0001MM8V.BO,BANK OF INDIA LARGE CAP FUND,,,0
2026-08-23,0P0001MM8X.BO,BANK OF INDIA LARGE CAP FUND,,,0
2026-08-23,0P0001MM8Y.BO,BANK OF INDIA LARGE CAP FUND,,,0
2026-08-23,0P0000XVYQ.BO,BARODA BNP PARIBAS LARGE CAP FUND,,,0
2026-08-23,0P0000XVYP.BO,BARODA BNP PARIBAS LARGE CAP FUND,,,0
2026-08-23,0P00005V31.BO,BARODA BNP PARIBAS LARGE CAP FUND,,,0
2026-08-23,0P00005V32.BO,BARODA BNP PARIBAS LARGE CAP FUND,,,0
2026-08-23,0P0000XW0O.BO,Canara Robeco Large Cap Fund,,,0
2026-08-23,0P0000XW0N.BO,Canara Robeco Large Cap Fund,,,0
2026-08-23,0P0000P0VW.BO,Canara Robeco Large Cap Fund,,,0
2026-08-23,0P0000P0VX.BO,Canara Robeco Large Cap Fund,,,0
2026-08-23,0P0000XW2X.BO,DSP Large Cap Fund,,,0
2026-08-23,0P0000XW2W.BO,DSP Large Cap Fund,,,0
2026-08-23,0P00005VAE.BO,DSP Large Cap Fund,,,0
2026-08-23,0P00005VAD.BO,DSP Large Cap Fund,,,0
2026-08-23,0P0000XW42.BO,Edelweiss Large Cap Fund,,,0
2026-08-23,0P0000XW43.BO,Edelweiss Large Cap Fund,,,0
2026-08-23,0P0000K8MT.BO,Edelweiss Large Cap Fund,,,0
2026-08-23,0P0000K8MV.BO,Edelweiss Large Cap Fund,,,0
2026-08-23,0P0000K8MR.BO,Edelweiss Large Cap Fund,,,0
2026-08-23,0P0000K8MS.BO,Edelweiss Large Cap Fund,,,0
2026-08-23,0P0000K8MU.BO,Edelweiss Large Cap Fund,,,0
2026-08-23,0P0000K8MW.BO,Edelweiss Large Cap Fund,,,0
2026-08-23,0P0000XW56.BO,Franklin India Large Cap Fund,,,0
2026-08-23,0P00005VCY.BO,Franklin India Large Cap Fund,,,0
2026-08-23,0P0000XW57.BO,Franklin India Large Cap Fund,,,0
2026-08-23,0P00005VCZ.BO,Franklin India Large Cap Fund,,,0
2026-08-23,0P0000XV1T.BO,Groww Large Cap Fund,,,0
2026-08-23,0P0000VDYU.BO,Groww Large Cap Fund,,,0
2026-08-23,0P0000XV1Q.BO,Groww Large Cap Fund,,,0
2026-08-23,0P00019WGZ.BO,Groww Large Cap Fund,,,0
2026-08-23,0P00019W5V.BO,Groww Large Cap Fund,,,0
2026-08-23,0P00019W5W.BO,Groww Large Cap Fund,,,0
2026-08-23,0P0000VDYV.BO,Groww Large Cap Fund,,,0
2026-08-23,0P00019W5X.BO,Groww Large Cap Fund,,,0
2026-08-23,0P00019WGY.BO,Groww Large Cap Fund,,,0
2026-08-23,0P00019WZ1.BO,Groww Large Cap Fund,,,0
2026-08-23,0P0000XW91.BO,HDFC Large Cap Fund,,,0
2026-08-23,0P00005WNE.BO,HDFC Large Cap Fund,,,0
2026-08-23,0P0000XW90.BO,HDFC Large Cap Fund,,,0
2026-08-23,0P00005WNC.BO,HDFC Large Cap Fund,,,0
2026-08-23,0P0000XW9A.BO,HSBC Large Cap Fund,,,0
2026-08-23,0P0000XW99.BO,HSBC Large Cap Fund,,,0
2026-08-23,0P00005WNT.BO,HSBC Large Cap Fund,,,0
2026-08-23,0P00005WNR.BO,HSBC Large Cap Fund,,,0
2026-08-23,0P0000XWAS.BO,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund),,,0
2026-08-23,0P0000GB48.BO,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund),,,0
2026-08-23,0P0000GB32.BO,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund),,,0
2026-08-23,0P0000XWAT.BO,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund),,,0
2026-08-23,0P0000XVGP.BO,Invesco India Largecap Fund,,,0
2026-08-23,0P0000XVGK.BO,Invesco India Largecap Fund,,,0
2026-08-23,0P0000KUO1.BO,Invesco India Largecap Fund,,,0
2026-08-23,0P0000KRPG.BO,Invesco India Largecap Fund,,,0
2026-08-23,0P0001L80P.BO,ITI Large Cap Fund,,,0
2026-08-23,0P0001L7ZD.BO,ITI Large Cap Fund,,,0
2026-08-23,0P0001L80T.BO,ITI Large Cap Fund,,,0
2026-08-23,0P0001L80U.BO,ITI Large Cap Fund,,,0
2026-08-23,0P0002C945.BO,JioBlackRock Large Cap Fund,,,0
2026-08-23,0P00016BM9.BO,JM Large Cap Fund,,,0
2026-08-23,0P0000XV40.BO,JM Large Cap Fund,,,0
2026-08-23,0P00016BM8.BO,JM Large Cap Fund,,,0
